appid	positive_reviews	total_reviews	last_updated
351220	5	8	2019-07-23
351170	5	6	2019-07-23
351150	313	453	2019-07-23
351140	207	379	2019-07-23
351100	663	859	2019-07-23
351090	209	218	2019-07-23
351080	33	50	2019-07-23
351060	12	45	2019-07-23
351050	21	35	2019-07-23
351030	1102	1504	2019-07-23
350990	120	326	2019-07-23
350970	78	88	2019-07-23
350910	288	303	2019-07-23
350810	111	129	2019-07-23
350800	23	34	2019-07-23
350780	81	94	2019-07-23
350770	86	125	2019-07-23
350740	454	519	2019-07-23
350700	146	247	2019-07-23
350640	1794	2417	2019-07-23
350630	27	35	2019-07-23
350620	35	44	2019-07-23
350610	16	18	2019-07-23
350600	103	159	2019-07-23
350530	28	83	2019-07-23
350500	56	116	2019-07-23
350490	12	34	2019-07-23
350480	19	26	2019-07-23
350380	8	41	2019-07-23
350330	0	0	2019-07-23
350310	165	268	2019-07-23
350220	69	258	2019-07-23
350210	30	35	2019-07-23
350200	11	46	2019-07-23
350150	65	92	2019-07-23
350110	142	330	2019-07-23
350090	6	13	2019-07-23
350080	4814	5467	2019-07-23
350070	482	536	2019-07-23
350020	135	216	2019-07-23
350010	102	219	2019-07-23
349950	8	11	2019-07-23
349840	8	20	2019-07-23
349790	102	142	2019-07-23
349780	2	2	2019-07-23
349760	66	66	2019-07-23
349720	765	1185	2019-07-23
349700	108	173	2019-07-23
349690	27	29	2019-07-23
349680	102	107	2019-07-23
349670	4	11	2019-07-23
349650	4	6	2019-07-23
349580	73	177	2019-07-23
349550	38	58	2019-07-23
349540	14	29	2019-07-23
349530	12	20	2019-07-23
349510	48	62	2019-07-23
349500	388	503	2019-07-23
349460	4	9	2019-07-23
349450	35	56	2019-07-23
349440	38	99	2019-07-23
349320	264	300	2019-07-23
349300	60	71	2019-07-23
349280	7	12	2019-07-23
349270	0	0	2019-07-23
349260	37	53	2019-07-23
349250	121	123	2019-07-23
349240	8	11	2019-07-23
349220	431	475	2019-07-23
349190	14	24	2019-07-23
349140	78	107	2019-07-23
349100	42	42	2019-07-23
349060	4	7	2019-07-23
349040	14463	17419	2019-07-23
349020	11	17	2019-07-23
348980	3	13	2019-07-23
348960	9	14	2019-07-23
348950	129	140	2019-07-23
348870	35	61	2019-07-23
348860	58	85	2019-07-23
348840	15	16	2019-07-23
348820	161	176	2019-07-23
348810	9	17	2019-07-23
348800	7	8	2019-07-23
348790	14	22	2019-07-23
348740	5	7	2019-07-23
348730	25	79	2019-07-23
348710	1368	1489	2019-07-23
348700	71	116	2019-07-23
348670	438	745	2019-07-23
348650	5	26	2019-07-23
348620	1098	1174	2019-07-23
348550	552	595	2019-07-23
348540	35	52	2019-07-23
348530	3	4	2019-07-23
348510	126	394	2019-07-23
348490	116	147	2019-07-23
348470	689	881	2019-07-23
348460	105	150	2019-07-23
348450	35	79	2019-07-23
348440	67	70	2019-07-23
348430	47	48	2019-07-23
348400	48	80	2019-07-23
348380	29	97	2019-07-23
348360	291	364	2019-07-23
348340	53	77	2019-07-23
348300	56	60	2019-07-23
348290	56	130	2019-07-23
348280	8	14	2019-07-23
348270	44	86	2019-07-23
348250	1950	2025	2019-07-23
348240	125	151	2019-07-23
348200	249	285	2019-07-23
348180	20	34	2019-07-23
348160	17	19	2019-07-23
348030	164	290	2019-07-23
348020	1370	1857	2019-07-23
348000	1	2	2019-07-23
347940	176	286	2019-07-23
347930	5	17	2019-07-23
347830	1722	1895	2019-07-23
347820	22	41	2019-07-23
347790	24	30	2019-07-23
347730	24	25	2019-07-23
347720	249	269	2019-07-23
347710	89	116	2019-07-23
347690	24	41	2019-07-23
347670	387	459	2019-07-23
347660	17	20	2019-07-23
347630	0	1	2019-07-23
347620	2160	2283	2019-07-23
347610	113	122	2019-07-23
347590	47	48	2019-07-23
347580	5	25	2019-07-23
347560	521	739	2019-07-23
347520	24	26	2019-07-23
347510	115	130	2019-07-23
347470	41	44	2019-07-23
347440	72	106	2019-07-23
347430	1299	1562	2019-07-23
347400	103	128	2019-07-23
347330	4	6	2019-07-23
347290	255	346	2019-07-23
347280	10	13	2019-07-23
347270	11	16	2019-07-23
347260	9	12	2019-07-23
347250	33	36	2019-07-23
347240	3	3	2019-07-23
347230	12	22	2019-07-23
347170	97	196	2019-07-23
347160	362	415	2019-07-23
347080	4	4	2019-07-23
347060	23	56	2019-07-23
347040	12	15	2019-07-23
347030	69	156	2019-07-23
346970	137	167	2019-07-23
346950	9	15	2019-07-23
346940	1640	1929	2019-07-23
346920	9	19	2019-07-23
346900	36249	40632	2019-07-23
346850	334	366	2019-07-23
346830	137	230	2019-07-23
346810	398	480	2019-07-23
346800	7	13	2019-07-23
346780	3	4	2019-07-23
346770	19	20	2019-07-23
346730	717	806	2019-07-23
346670	3	6	2019-07-23
346650	3	17	2019-07-23
346630	228	304	2019-07-23
346610	54	137	2019-07-23
346560	1056	1114	2019-07-23
346550	25	54	2019-07-23
346510	27	30	2019-07-23
346490	2	7	2019-07-23
346470	302	334	2019-07-23
346460	147	184	2019-07-23
346450	40	54	2019-07-23
346440	11	14	2019-07-23
346430	1	3	2019-07-23
346420	157	220	2019-07-23
346370	2	8	2019-07-23
346340	20	24	2019-07-23
346330	2407	3488	2019-07-23
346320	10	26	2019-07-23
346300	5	13	2019-07-23
346250	2802	3119	2019-07-23
346240	31	52	2019-07-23
346220	74	139	2019-07-23
346210	16	17	2019-07-23
346200	3	4	2019-07-23
346180	451	563	2019-07-23
346160	10	21	2019-07-23
346150	4	17	2019-07-23
346140	38	76	2019-07-23
346130	1	1	2019-07-23
346120	3706	4326	2019-07-23
346110	127103	179609	2019-07-23
346090	31	37	2019-07-23
346080	12	24	2019-07-23
346060	15	17	2019-07-23
346040	18	45	2019-07-23
346010	23860	25161	2019-07-23
345990	18	24	2019-07-23
345920	7	20	2019-07-23
345860	104	122	2019-07-23
345820	859	899	2019-07-23
345790	7	17	2019-07-23
345750	32	73	2019-07-23
345710	5	41	2019-07-23
345700	38	58	2019-07-23
345660	892	1189	2019-07-23
345650	1787	2018	2019-07-23
345640	27	43	2019-07-23
345630	38	39	2019-07-23
345620	62	70	2019-07-23
345610	641	677	2019-07-23
345580	11	15	2019-07-23
345540	67	87	2019-07-23
345480	43	58	2019-07-23
345440	28	80	2019-07-23
345430	285	322	2019-07-23
345390	1776	1999	2019-07-23
345370	323	389	2019-07-23
345350	1873	2347	2019-07-23
345340	10	13	2019-07-23
345310	2	3	2019-07-23
345300	2	2	2019-07-23
345290	3	4	2019-07-23
345280	43	81	2019-07-23
345260	389	601	2019-07-23
345240	176	212	2019-07-23
345220	16	22	2019-07-23
345200	282	313	2019-07-23
345180	2352	2680	2019-07-23
345140	47	84	2019-07-23
345130	14	15	2019-07-23
345120	169	199	2019-07-23
345090	244	303	2019-07-23
345080	80	114	2019-07-23
345060	124	153	2019-07-23
345030	6	18	2019-07-23
345010	189	270	2019-07-23
344960	3	4	2019-07-23
344910	300	502	2019-07-23
344900	26	67	2019-07-23
344890	10	32	2019-07-23
344880	27	39	2019-07-23
344860	193	208	2019-07-23
344850	784	1035	2019-07-23
344840	73	187	2019-07-23
344820	30	102	2019-07-23
344810	53	69	2019-07-23
344800	43	57	2019-07-23
344770	1522	1548	2019-07-23
344760	6552	11481	2019-07-23
344740	545	645	2019-07-23
344630	114	124	2019-07-23
344500	46	53	2019-07-23
344480	161	163	2019-07-23
344440	122	138	2019-07-23
344410	146	215	2019-07-23
344340	88	110	2019-07-23
344300	15	22	2019-07-23
344270	7	7	2019-07-23
344260	2	3	2019-07-23
344240	313	496	2019-07-23
344230	42	54	2019-07-23
344190	186	263	2019-07-23
344180	30	45	2019-07-23
344160	12	36	2019-07-23
344130	16	19	2019-07-23
344100	2	6	2019-07-23
344040	702	2095	2019-07-23
344030	9	16	2019-07-23
343990	7	17	2019-07-23
343930	40	63	2019-07-23
343860	1394	1601	2019-07-23
343840	50	54	2019-07-23
343830	10	13	2019-07-23
343820	33	41	2019-07-23
343810	31	34	2019-07-23
343800	23	32	2019-07-23
343780	1694	1865	2019-07-23
343770	0	1	2019-07-23
343750	270	577	2019-07-23
343740	308	390	2019-07-23
343730	3	6	2019-07-23
343710	957	1353	2019-07-23
343690	11	29	2019-07-23
343630	210	454	2019-07-23
343570	16	18	2019-07-23
343560	313	357	2019-07-23
343440	454	535	2019-07-23
343430	15	18	2019-07-23
343390	28	37	2019-07-23
343370	88	93	2019-07-23
343360	323	490	2019-07-23
343340	14	37	2019-07-23
343320	8	11	2019-07-23
343280	20	63	2019-07-23
343270	196	334	2019-07-23
343180	5	8	2019-07-23
343170	4	10	2019-07-23
343150	17	40	2019-07-23
343140	6	15	2019-07-23
343120	31	48	2019-07-23
343100	359	489	2019-07-23
343090	170	203	2019-07-23
343070	99	183	2019-07-23
343020	1	1	2019-07-23
343000	16	40	2019-07-23
342990	34	102	2019-07-23
342980	1044	1310	2019-07-23
342970	97	161	2019-07-23
342920	15	17	2019-07-23
342910	14	26	2019-07-23
342890	25	50	2019-07-23
342870	8	23	2019-07-23
342860	45	69	2019-07-23
342740	8	19	2019-07-23
342650	9	15	2019-07-23
342640	580	798	2019-07-23
342630	25	28	2019-07-23
